E00ZP000000000         A07ECF-IF ZPM                 ZPM/2EFC LOGGER     00000001000000000000000000000000000000000000000000nomedosoftwarehouse                     nomedoaplicativo                        1.1.1     linha1aplicativo                          linha2aplicativo                          
E01ZP000000000         AECF-IF ZPM                 ZPM/2EFC LOGGER     01.00.01  2007071214514902300000000000000TDM000001000112200711192007111901.01.01AC1704 01.00.00
E02ZP000000000         AZPM/2EFC LOGGER     00000000000000888888888888  CONTRIBUINTE EXEMPLO S/A                AV CAMILO PESTANA 000, SÃO PAULO, SP, CEP 00000-000                                                                     2007073116285000000100000000002142866407
E12ZP000000000         AZPM/2EFC LOGGER     07000112046397000001200711192007111921510800000000155375S
E21ZP000000000         AZPM/2EFC LOGGER     07046165037230000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046166037231000000Cartao Debito  0000000001190N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046169037232000000Dinheiro       0000000000200N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046170037233000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046171037234000000Smart          0000000000890N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046172037235000000Dinheiro       0000000004000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046173037236000000Dinheiro       0000000000700N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046174037237000000Dinheiro       0000000002040N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046180000000007776Dinheiro       0000000010000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046181037238000000Cartao Debito  0000000001161N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046183037239000000Cartao Debito  0000000000350N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046185037240000000Dinheiro       0000000001050N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046186037241000000Cartao Debito  0000000001170N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046188037242000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046189037243000000Smart          0000000000810N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046190037244000000Dinheiro       0000000001021N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046191037245000000Dinheiro       0000000000920N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046192037246000000Cartao Debito  0000000000170N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046194037247000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046195037248000000Dinheiro       0000000000001N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046196037249000000Cartao Debito  0000000001191N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046198037250000000Cartao Debito  0000000000280N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046200037251000000Smart          0000000000770N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046201037252000000Ticket         0000000002640N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046202000000007783Dinheiro       0000000000220N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046203037253000000Cartao Debito  0000000000923N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046205037254000000Smart          0000000000460N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046206037255000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046207037256000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046208037257000000Cartao Debito  0000000000790N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046211037258000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046212037259000000Dinheiro       0000000002050N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046213037260000000Dinheiro       0000000000580N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046214037261000000Smart          0000000000340N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046215037262000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046216037263000000Smart          0000000000270N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046217037264000000Smart          0000000000350N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046218037265000000Dinheiro       0000000005350N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046219037266000000Smart          0000000000511N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046220037267000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046221037268000000Dinheiro       0000000000560N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046222037269000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046223037270000000Smart          0000000001191N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046224037271000000Cartao Debito  0000000000170N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046226037272000000Cartao Debito  0000000000330N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046228037273000000Dinheiro       0000000005400N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046229037274000000Cartao Debito  0000000000460N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046231037275000000Smart          0000000000440N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046232037276000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046233037277000000Cartao Debito  0000000000450N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046235037278000000Cartao Debito  0000000001120N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046237037279000000Cartao Debito  0000000001110N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046239037280000000Smart          0000000000530N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046240037281000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046241037282000000Cartao Debito  0000000000560N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046243037283000000Smart          0000000000720N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046244037284000000Smart          0000000000460N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046245037285000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046246037286000000Smart          0000000000450N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046247037287000000Dinheiro       0000000000500N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046248037288000000Cartao Debito  0000000000640N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046250037289000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046251037290000000Dinheiro       0000000000500N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046252037291000000Dinheiro       0000000000400N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046253037292000000Dinheiro       0000000000550N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046254037293000000Dinheiro       0000000000320N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046255037294000000Dinheiro       0000000000981N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046256037295000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046257037296000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046258037297000000Cartao Credito 0000000000460N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046260037298000000Dinheiro       0000000002000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046262037300000000Smart          0000000000820N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046263037301000000Dinheiro       0000000000400N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046264037302000000Smart          0000000000990N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046265037303000000Cartao Debito  0000000001200N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046267037304000000Smart          0000000000320N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046268037305000000Cartao Debito  0000000001401N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046270037306000000Dinheiro       0000000000190N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046271037307000000Dinheiro       0000000001050N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046271037307000000Contra Vale    0000000000020N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046271037307000000Dinheiro       0000000001050N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046272037308000000Smart          0000000000170N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046273037309000000Dinheiro       0000000001000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046274037310000000Smart          0000000000160N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046275037311000000Cartao Debito  0000000000170N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046277037312000000Cartao Debito  0000000000330N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046279037313000000Cartao Debito  0000000000320N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046281037314000000Dinheiro       0000000005000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046282037315000000Cartao Debito  0000000001050N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046284037316000000Smart          0000000000440N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046285037317000000Cartao Debito  0000000000380N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046287037318000000Smart          0000000001280N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046288037319000000Smart          0000000000170N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046289037320000000Dinheiro       0000000005000N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046290037321000000Cartao Debito  0000000000490N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046292037322000000Smart          0000000000790N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046293037323000000Dinheiro       0000000000510N0000000000000
E21ZP000000000         AZPM/2EFC LOGGER     07046294037324000000Dinheiro       0000000000600N0000000000000
